Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,location,timestamp,tweet,tiny_tweet,tokens,stems,score
24442,24442,24442,"[,]",2020-05-08 16:22:29+00:00,20 hs Conferencia de prensa @alferdez  CUARENTENA FLEXIBILIZADA,Conferencia prensa CUARENTENA FLEXIBILIZADA,"['conferencia', 'prensa', 'cuarentena', 'flexibilizada']","['conferent', 'prens', 'cuarenten', 'flexibiliz']",1
24496,24496,24496,"[,]",2020-05-08 16:24:48+00:00,Que ropa se pone en cuarentena? La que más cómoda sea para amasar el ganso.,ropa pone cuarentena moda para amasar ganso,"['ropa', 'pone', 'cuarentena', 'moda', 'para', 'amasar', 'ganso']","['rop', 'pon', 'cuarenten', 'mod', 'par', 'amas', 'gans']",0
24669,24669,24669,"[,]",2020-05-08 16:32:51+00:00,Ya van a extrañar la cuarentena cuando le tengan que ver la cara a la suegra todos los domingos.,extra cuarentena cuando tengan cara suegra todos domingos,"['extra', 'cuarentena', 'cuando', 'tengan', 'cara', 'suegra', 'todos', 'domingos']","['extra', 'cuarenten', 'cuand', 'teng', 'car', 'suegr', 'tod', 'doming']",0
24740,24740,24740,"[,]",2020-05-08 16:35:55+00:00,@seba78ok Mientras no circule virus y haya testeo para todos bien!,Mientras circule virus haya testeo para todos bien,"['mientras', 'circule', 'virus', 'haya', 'testeo', 'para', 'todos', 'bien']","['mientr', 'circul', 'virus', 'hay', 'teste', 'par', 'tod', 'bien']",1
24751,24751,24751,"[,]",2020-05-08 16:36:29+00:00,Ciudad descalza me trae una banda de recuerdos creo que quiero romper la cuarentena.,Ciudad descalza trae banda recuerdos creo quiero romper cuarentena,"['ciudad', 'descalza', 'trae', 'banda', 'recuerdos', 'creo', 'quiero', 'romper', 'cuarentena']","['ciud', 'descalz', 'tra', 'band', 'recuerd', 'cre', 'quier', 'romp', 'cuarenten']",0
24780,24780,24780,"[,]",2020-05-08 16:37:36+00:00,"@ElAcertijoOk Una notebook, la k tengo ya no da más, no resiste las exigencias de la cuarentena.",notebook tengo resiste exigencias cuarentena,"['notebook', 'tengo', 'resiste', 'exigencias', 'cuarentena']","['notebook', 'teng', 'res', 'exigent', 'cuarenten']",0
24796,24796,24796,"[,]",2020-05-08 16:38:10+00:00,@Intrusos pregunta ud que habla de romper la cuarentena ? Si fue uno de los 1 en hacerlo. O no es persona de riesgo ?,pregunta habla romper cuarentena hacerlo persona riesgo,"['pregunta', 'habla', 'romper', 'cuarentena', 'hacerlo', 'persona', 'riesgo']","['pregunt', 'habl', 'romp', 'cuarenten', 'hac', 'person', 'riesg']",1
24853,24853,24853,"[,]",2020-05-08 16:40:07+00:00,Siento que para cuando termine la cuarentena y los bares la pinta de cerveza va a estar más de $300.,Siento para cuando termine cuarentena bares pinta cerveza estar,"['siento', 'para', 'cuando', 'termine', 'cuarentena', 'bares', 'pinta', 'cerveza', 'estar']","['sient', 'par', 'cuand', 'termin', 'cuarenten', 'bar', 'pint', 'cervez', 'estar']",0
24892,24892,24892,"[,]",2020-05-08 16:42:12+00:00,Salí a la esquina de mi casa a comprar comida y hay más gente y tránsito vehicular que en un día promedio. ¿Cuarentena?,esquina casa comprar comida gente nsito vehicular promedio Cuarentena,"['esquina', 'casa', 'comprar', 'comida', 'gente', 'nsito', 'vehicular', 'promedio', 'cuarentena']","['esquin', 'cas', 'compr', 'com', 'gent', 'nsit', 'vehicul', 'promedi', 'cuarenten']",1
25128,25128,25128,"[,]",2020-05-08 16:53:00+00:00,@GreciaLotta que si dejas que el muchacho tenga más juguetes que saco buenas notas y la cuarentena lo tiene loco,dejas muchacho tenga juguetes saco buenas notas cuarentena tiene loco,"['dejas', 'muchacho', 'tenga', 'juguetes', 'saco', 'buenas', 'notas', 'cuarentena', 'tiene', 'loco']","['dej', 'muchach', 'teng', 'juguet', 'sac', 'buen', 'not', 'cuarenten', 'tien', 'loc']",1
25150,25150,25150,"[,]",2020-05-08 16:54:10+00:00,Jajajjaa no son más boludos por qué están en cuarentena sino!,Jajajjaa boludos cuarentena sino,"['jajajjaa', 'boludos', 'cuarentena', 'sino']","['jajajja', 'bolud', 'cuarenten', 'sin']",1
25197,25197,25197,"[,]",2020-05-08 16:56:24+00:00,Wacho el chiste de ig de q rompiste la cuarentena es gracioso la primera ya la 5ta la gente no compra 🙃🙃,Wacho chiste rompiste cuarentena gracioso primera gente compra,"['wacho', 'chiste', 'rompiste', 'cuarentena', 'gracioso', 'primera', 'gente', 'compra']","['wach', 'chist', 'romp', 'cuarenten', 'gracios', 'primer', 'gent', 'compr']",0
25229,25229,25229,"[,]",2020-05-08 16:58:05+00:00,Fuá loco logré en mitad de tiempo las cosas que me propuse para este año y encima en cuarentena.,loco logr mitad tiempo cosas propuse para este encima cuarentena,"['loco', 'logr', 'mitad', 'tiempo', 'cosas', 'propuse', 'para', 'este', 'encima', 'cuarentena']","['loc', 'logr', 'mit', 'tiemp', 'cos', 'propus', 'par', 'este', 'encim', 'cuarenten']",0
25230,25230,25230,"[,]",2020-05-08 16:58:09+00:00,Puse un arroz yamani espero que se haga antes de que se levante la cuarentena,Puse arroz yamani espero haga antes levante cuarentena,"['puse', 'arroz', 'yamani', 'espero', 'haga', 'antes', 'levante', 'cuarentena']","['pus', 'arroz', 'yamani', 'esper', 'hag', 'antes', 'levant', 'cuarenten']",1
25338,25338,25338,"[,]",2020-05-08 17:04:51+00:00,50 vinos de cuarentena.,vinos cuarentena,"['vinos', 'cuarentena']","['vin', 'cuarenten']",1
25342,25342,25342,"[,]",2020-05-08 17:05:13+00:00,@pviloutaoficial Que ladri sos con razon te gusta esta cantinela de la cuarentena  Salame,ladri razon gusta esta cantinela cuarentena Salame,"['ladri', 'razon', 'gusta', 'esta', 'cantinela', 'cuarentena', 'salame']","['ladri', 'razon', 'gust', 'esta', 'cantinel', 'cuarenten', 'salam']",2
25359,25359,25359,"[,]",2020-05-08 17:06:06+00:00,Lo único que me hace bien en esta cuarentena es verlo a el 😍,nico hace bien esta cuarentena verlo,"['nico', 'hace', 'bien', 'esta', 'cuarentena', 'verlo']","['nic', 'hac', 'bien', 'esta', 'cuarenten', 'verl']",2
25429,25429,25429,"[,]",2020-05-08 17:09:05+00:00,Nadie aprendió una mierda en estos 50 días?? 🤦🏽‍♀️ siguen reuniéndose y salen sin barbijo! Nos merecemos años de cuarentena 😷,Nadie aprendi mierda estos siguen reuni ndose salen barbijo merecemos cuarentena,"['nadie', 'aprendi', 'mierda', 'estos', 'siguen', 'reuni', 'ndose', 'salen', 'barbijo', 'merecemos', 'cuarentena']","['nadi', 'aprendi', 'mierd', 'estos', 'sig', 'reuni', 'ndos', 'sal', 'barbij', 'merec', 'cuarenten']",0
25453,25453,25453,"[,]",2020-05-08 17:10:35+00:00,La cuarentena termina en 15 días. No importa cuando leas esto.,cuarentena termina importa cuando leas esto,"['cuarentena', 'termina', 'importa', 'cuando', 'leas', 'esto']","['cuarenten', 'termin', 'import', 'cuand', 'leas', 'esto']",1
25455,25455,25455,"[,]",2020-05-08 17:10:36+00:00,"Diossss, esta cuarentena me hace vivir en modo paja",Diossss esta cuarentena hace vivir modo paja,"['diossss', 'esta', 'cuarentena', 'hace', 'vivir', 'modo', 'paja']","['diossss', 'esta', 'cuarenten', 'hac', 'viv', 'mod', 'paj']",2
25485,25485,25485,"[,]",2020-05-08 17:12:17+00:00,Me estoy clavando ALTO chegusan de vacío con criolla. Por suerte con esto de la cuarentena a la única que le doy besitos es a mi perra...,estoy clavando ALTO chegusan criolla suerte esto cuarentena nica besitos perra,"['estoy', 'clavando', 'alto', 'chegusan', 'criolla', 'suerte', 'esto', 'cuarentena', 'nica', 'besitos', 'perra']","['estoy', 'clav', 'alto', 'chegus', 'crioll', 'suert', 'esto', 'cuarenten', 'nic', 'besit', 'perr']",0
25509,25509,25509,"[,]",2020-05-08 17:13:20+00:00,Igual sin cuarentena también. Ke Sad,Igual cuarentena tambi,"['igual', 'cuarentena', 'tambi']","['igual', 'cuarenten', 'tambi']",1
25592,25592,25592,"[,]",2020-05-08 17:17:39+00:00,"VEO QUE HAY GENTE USANDO ZAPATILLAS EN LA CASA,OSEA ESTAMOS EN CUARENTENA. mira que me voy a poner zapas para caminar por la casa.",GENTE USANDO ZAPATILLAS CASA OSEA ESTAMOS CUARENTENA mira poner zapas para caminar casa,"['gente', 'usando', 'zapatillas', 'casa', 'osea', 'estamos', 'cuarentena', 'mira', 'poner', 'zapas', 'para', 'caminar', 'casa']","['gent', 'usand', 'zapatill', 'cas', 'ose', 'estam', 'cuarenten', 'mir', 'pon', 'zap', 'par', 'camin', 'cas']",0
25672,25672,25672,"[,]",2020-05-08 17:21:17+00:00,"@Rodcasafus @Romansocias amigo, a mi me salio mi novia!!! jajajaajaj que la cuarentena sea eterna xd",amigo salio novia jajajaajaj cuarentena eterna,"['amigo', 'salio', 'novia', 'jajajaajaj', 'cuarentena', 'eterna']","['amig', 'sali', 'novi', 'jajajaajaj', 'cuarenten', 'etern']",0
25698,25698,25698,"[,]",2020-05-08 17:22:37+00:00,Yo estoy fantaseando con mi cumpleaños y seguro no levantan la cuarentena hasta que tenga 20,estoy fantaseando cumplea seguro levantan cuarentena hasta tenga,"['estoy', 'fantaseando', 'cumplea', 'seguro', 'levantan', 'cuarentena', 'hasta', 'tenga']","['estoy', 'fantas', 'cumple', 'segur', 'levant', 'cuarenten', 'hast', 'teng']",0
25728,25728,25728,"[,]",2020-05-08 17:23:59+00:00,"Estoy re podrido de las vueltas de la cuarentena, 2020 metió 4 años en tres meses.",Estoy podrido vueltas cuarentena meti tres meses,"['estoy', 'podrido', 'vueltas', 'cuarentena', 'meti', 'tres', 'meses']","['estoy', 'podr', 'vuelt', 'cuarenten', 'meti', 'tres', 'mes']",0
25790,25790,25790,"[,]",2020-05-08 17:27:21+00:00,"Hoy arranco la previa de mi cumple, ningún virus me va a impedir perder la conciencia con alcohol",arranco previa cumple ning virus impedir perder conciencia alcohol,"['arranco', 'previa', 'cumple', 'ning', 'virus', 'impedir', 'perder', 'conciencia', 'alcohol']","['arranc', 'previ', 'cumpl', 'ning', 'virus', 'imped', 'perd', 'concienci', 'alcohol']",1
25841,25841,25841,"[,]",2020-05-08 17:30:03+00:00,"Donde denunció porque rompiste la cuarentena y no para verme a mi, decep cionada",Donde denunci porque rompiste cuarentena para verme decep cionada,"['donde', 'denunci', 'porque', 'rompiste', 'cuarentena', 'para', 'verme', 'decep', 'cionada']","['dond', 'denunci', 'porqu', 'romp', 'cuarenten', 'par', 'verm', 'decep', 'cion']",1
25861,25861,25861,"[,]",2020-05-08 17:31:07+00:00,@joongmjne Es una cuarentena violenta,cuarentena violenta,"['cuarentena', 'violenta']","['cuarenten', 'violent']",1
25933,25933,25933,"[,]",2020-05-09 10:35:26+00:00,amar en tiempos de cuarentena,amar tiempos cuarentena,"['amar', 'tiempos', 'cuarentena']","['amar', 'tiemp', 'cuarenten']",1
26086,26086,26086,"[,]",2020-05-09 11:10:19+00:00,Los psicólogos y psiquiatras se hacen un festín con está cuarentena histórica. #BuenSabado,psic logos psiquiatras hacen fest cuarentena hist rica #BuenSabado,"['psic', 'logos', 'psiquiatras', 'hacen', 'fest', 'cuarentena', 'hist', 'rica', '#buensabado']","['psic', 'log', 'psiquiatr', 'hac', 'fest', 'cuarenten', 'hist', 'ric', '#buensab']",1
26122,26122,26122,"[,]",2020-05-09 11:17:39+00:00,"@JuanCar15373756 Hartos de la cuarentena, eso sí!",Hartos cuarentena,"['hartos', 'cuarentena']","['hart', 'cuarenten']",1
26200,26200,26200,"[,]",2020-05-09 11:30:45+00:00,"Día “infinito” de cuarentena, y todavia no entiendo que tenia que ver el 🧻 en todo esto? 🤷🏽‍♀️",infinito cuarentena todavia entiendo tenia todo esto,"['infinito', 'cuarentena', 'todavia', 'entiendo', 'tenia', 'todo', 'esto']","['infinit', 'cuarenten', 'todavi', 'entiend', 'teni', 'tod', 'esto']",1
26206,26206,26206,"[,]",2020-05-09 11:31:14+00:00,@imuglyy_ Eso te pasa por irte a otro lado para pasar la cuarentena pt,pasa irte otro lado para pasar cuarentena,"['pasa', 'irte', 'otro', 'lado', 'para', 'pasar', 'cuarentena']","['pas', 'irte', 'otro', 'lad', 'par', 'pas', 'cuarenten']",1
26391,26391,26391,"[,]",2020-05-09 11:51:52+00:00,No estamos en cuarentena ?? O solo la cuarentena es para los que pagamos impuestos ?,estamos cuarentena solo cuarentena para pagamos impuestos,"['estamos', 'cuarentena', 'solo', 'cuarentena', 'para', 'pagamos', 'impuestos']","['estam', 'cuarenten', 'sol', 'cuarenten', 'par', 'pag', 'impuest']",0
26425,26425,26425,"[,]",2020-05-09 11:54:50+00:00,xq está tan linda dsp de un mes en cuarentena?,linda cuarentena,"['linda', 'cuarentena']","['lind', 'cuarenten']",1
26428,26428,26428,"[,]",2020-05-09 11:55:09+00:00,literalmente no subí fotos de mi cara en toda la cuarentena estoy impresentable,literalmente fotos cara toda cuarentena estoy impresentable,"['literalmente', 'fotos', 'cara', 'toda', 'cuarentena', 'estoy', 'impresentable']","['literal', 'fot', 'car', 'tod', 'cuarenten', 'estoy', 'impresent']",0
26510,26510,26510,"[,]",2020-05-09 12:02:17+00:00,"@Diebosterito Buen día ,espero q sea un sábado luminoso ,y q podamos escuchar musica ,q es lo único q no nombra el maldito virus",Buen espero bado luminoso podamos escuchar musica nico nombra maldito virus,"['buen', 'espero', 'bado', 'luminoso', 'podamos', 'escuchar', 'musica', 'nico', 'nombra', 'maldito', 'virus']","['buen', 'esper', 'bad', 'lumin', 'pod', 'escuch', 'music', 'nic', 'nombr', 'maldit', 'virus']",1
26521,26521,26521,"[,]",2020-05-09 12:03:02+00:00,"@nenade_antes Cuando dijo que el Corona no llegaba a la Argentina,fue un descuido del cuidador de Gines...se le escapó y hablo boludeces",Cuando dijo Corona llegaba Argentina descuido cuidador Gines escap hablo boludeces,"['cuando', 'dijo', 'corona', 'llegaba', 'argentina', 'descuido', 'cuidador', 'gines', 'escap', 'hablo', 'boludeces']","['cuand', 'dij', 'coron', 'lleg', 'argentin', 'descu', 'cuidador', 'gin', 'escap', 'habl', 'boludec']",1
26605,26605,26605,"[,]",2020-05-09 12:10:28+00:00,Cansada de la cuarentena.... de todo lo relacionado a ella,Cansada cuarentena todo relacionado ella,"['cansada', 'cuarentena', 'todo', 'relacionado', 'ella']","['cans', 'cuarenten', 'tod', 'relacion', 'ella']",0
26626,26626,26626,"[,]",2020-05-09 12:12:35+00:00,@Lupo55 Se junto con AF y se contagió el virus de la mentira 🤷‍♀️,junto contagi virus mentira,"['junto', 'contagi', 'virus', 'mentira']","['junt', 'contagi', 'virus', 'mentir']",1
26630,26630,26630,"[,]",2020-05-09 12:12:54+00:00,"Las provincias que no tienen corona virus, que se siente ser los favoritos de Dios? nica🤣",provincias tienen corona virus siente favoritos Dios nica,"['provincias', 'tienen', 'corona', 'virus', 'siente', 'favoritos', 'dios', 'nica']","['provinci', 'tien', 'coron', 'virus', 'sient', 'favorit', 'dios', 'nic']",1
26797,26797,26797,"[,]",2020-05-09 12:25:58+00:00,"@rcas1 Si tengo que contagiarme del virus para ser SUECIA, donde hay que firmar?",tengo contagiarme virus para SUECIA donde firmar,"['tengo', 'contagiarme', 'virus', 'para', 'suecia', 'donde', 'firmar']","['teng', 'contagi', 'virus', 'par', 'sueci', 'dond', 'firm']",1
26912,26912,26912,"[,]",2020-05-09 12:35:58+00:00,"Mi cabello ahora esta un monten... Creo que seguiré así hasta cuando termine esta cuarentena, no se.",cabello ahora esta monten Creo seguir hasta cuando termine esta cuarentena,"['cabello', 'ahora', 'esta', 'monten', 'creo', 'seguir', 'hasta', 'cuando', 'termine', 'esta', 'cuarentena']","['cabell', 'ahor', 'esta', 'mont', 'cre', 'segu', 'hast', 'cuand', 'termin', 'esta', 'cuarenten']",0
27034,27034,27034,"[,]",2020-05-09 12:44:44+00:00,"@noseaszurdo @todonoticias No ,sabes porque ? Porque el virus te lo contagias también por contacto .",sabes porque Porque virus contagias tambi contacto,"['sabes', 'porque', 'porque', 'virus', 'contagias', 'tambi', 'contacto']","['sab', 'porqu', 'porqu', 'virus', 'contagi', 'tambi', 'contact']",1
27145,27145,27145,"[,]",2020-05-09 12:52:38+00:00,"va a pasar su cumpleaños solo y en cuarentena SIN mi saludo, como tiene q ser",pasar cumplea solo cuarentena saludo como tiene,"['pasar', 'cumplea', 'solo', 'cuarentena', 'saludo', 'como', 'tiene']","['pas', 'cumple', 'sol', 'cuarenten', 'salud', 'com', 'tien']",1
27155,27155,27155,"[,]",2020-05-09 12:53:35+00:00,Están preocupados por la cuarentena? No quiero ser aguafiestas pero creo que no va a ser la última 😒😱,preocupados cuarentena quiero aguafiestas pero creo ltima,"['preocupados', 'cuarentena', 'quiero', 'aguafiestas', 'pero', 'creo', 'ltima']","['preocup', 'cuarenten', 'quier', 'aguafiest', 'per', 'cre', 'ltim']",0
27211,27211,27211,"[,]",2020-05-09 12:58:25+00:00,@MarianoFanOK @AngeldebritoOk Tal cual! Cansan..el mundo cambió no se dieron cuenta? Creen que la cuarentena es una moda...,cual Cansan mundo cambi dieron cuenta Creen cuarentena moda,"['cual', 'cansan', 'mundo', 'cambi', 'dieron', 'cuenta', 'creen', 'cuarentena', 'moda']","['cual', 'cans', 'mund', 'cambi', 'dieron', 'cuent', 'cre', 'cuarenten', 'mod']",0
27255,27255,27255,"[,]",2020-05-09 13:01:15+00:00,@Vampira6662 Tendrías que haber pasado la cuarentena ahí ❤️,Tendr haber pasado cuarentena,"['tendr', 'haber', 'pasado', 'cuarentena']","['tendr', 'hab', 'pas', 'cuarenten']",1
27261,27261,27261,"[,]",2020-05-09 13:01:30+00:00,@LomascoloSilvia @KrapoJuli @ernestorr Acá en Uruguay hoy hay 170 transcurriendo la enfermedad. Sin cuarentena obligatoria.,Uruguay transcurriendo enfermedad cuarentena obligatoria,"['uruguay', 'transcurriendo', 'enfermedad', 'cuarentena', 'obligatoria']","['uruguay', 'transcurr', 'enfermed', 'cuarenten', 'obligatori']",1
27362,27362,27362,"[,]",2020-05-09 13:08:14+00:00,@Janchorena Y tiene un fondo siberano que les permite hacer toda la cuarentena que quieran.,tiene fondo siberano permite hacer toda cuarentena quieran,"['tiene', 'fondo', 'siberano', 'permite', 'hacer', 'toda', 'cuarentena', 'quieran']","['tien', 'fond', 'siberan', 'permit', 'hac', 'tod', 'cuarenten', 'quier']",0
27379,27379,27379,"[,]",2020-05-09 13:08:58+00:00,"Se están llevando puesto todo, cuando termine la cuarentena, vamos a estar un poco más cerca de ser Venezuela.",llevando puesto todo cuando termine cuarentena vamos estar poco cerca Venezuela,"['llevando', 'puesto', 'todo', 'cuando', 'termine', 'cuarentena', 'vamos', 'estar', 'poco', 'cerca', 'venezuela']","['llev', 'puest', 'tod', 'cuand', 'termin', 'cuarenten', 'vam', 'estar', 'poc', 'cerc', 'venezuel']",0
27406,27406,27406,"[,]",2020-05-09 13:10:39+00:00,@Jofa2010 @elesacol Alguien que dijo que el virus acá no llegaba por que China estaba lejos?. El mismo? Creía que el virus venía nadando?,Alguien dijo virus llegaba China estaba lejos mismo virus nadando,"['alguien', 'dijo', 'virus', 'llegaba', 'china', 'estaba', 'lejos', 'mismo', 'virus', 'nadando']","['algui', 'dij', 'virus', 'lleg', 'chin', 'estab', 'lej', 'mism', 'virus', 'nad']",1
27446,27446,27446,"[,]",2020-05-09 13:13:17+00:00,"Todos dicen que cuando termine la cuarentena quieren salir a bailar, tomar! Yo solo quiero volver a ver a mi Familia❤🥺",Todos dicen cuando termine cuarentena quieren salir bailar tomar solo quiero volver Familia,"['todos', 'dicen', 'cuando', 'termine', 'cuarentena', 'quieren', 'salir', 'bailar', 'tomar', 'solo', 'quiero', 'volver', 'familia']","['tod', 'dic', 'cuand', 'termin', 'cuarenten', 'quier', 'sal', 'bail', 'tom', 'sol', 'quier', 'volv', 'famili']",0
27493,27493,27493,"[,]",2020-05-09 13:17:20+00:00,"@SergioChouza @worldmetor Noveno país, y sin tener cuarentena.",Noveno tener cuarentena,"['noveno', 'tener', 'cuarentena']","['noven', 'ten', 'cuarenten']",1
27525,27525,27525,"[,]",2020-05-09 13:19:07+00:00,Creo que la cuarentena me ha echo disfrutar de pequeñas cosas que antes pasaba x alto,Creo cuarentena echo disfrutar peque cosas antes pasaba alto,"['creo', 'cuarentena', 'echo', 'disfrutar', 'peque', 'cosas', 'antes', 'pasaba', 'alto']","['cre', 'cuarenten', 'echo', 'disfrut', 'pequ', 'cos', 'antes', 'pas', 'alto']",1
